Simulation,Max Windspeed (kts),Wind Direction (deg),Temperature (°C),Pressure (mbar),Apogee (ft),Max Mach,Polaris Rocket Initial Stability,Polaris Rocket Min Stability,Polaris Rocket Max Stability,Polaris Rocket Apogee Stability,Polaris Rocket Landing Latitude (deg N),Polaris Rocket Landing Longitude (deg E),Polaris Rocket Position East of Launch (ft),Polaris Rocket Position North of Launch (ft),Polaris Rocket Lateral Velocity at Apogee (ft/s)
2023-08-16 14:00:00+00:00,54.33874,300.0,18.481498999999985,1010.5,66142.36153146264,2.437879204986933,3.9280945475017,2.794659370987645,7.277440411174922,5.9539172115543,47.93837751156046,-81.70839900236784,40479.2207042744,-9806.310578771394,239.52730961335237
2023-08-16 15:00:00+00:00,54.249817,300.0,19.681500000000028,1010.3,65632.90295657373,2.4358070796833573,4.020429681117145,2.8010542012689443,7.251918933906545,6.2929158976304755,47.95030616754802,-81.71794756243862,38129.85761050532,-5459.678761343137,264.5082350929774
2023-08-16 16:00:00+00:00,53.040676,300.0,21.031499999999994,1009.6,65741.95110858697,2.433368165643148,3.775525287735284,2.8118370220415074,7.27866394335806,6.14382736284122,47.94866906183056,-81.71362011574838,39191.61571088838,-6054.7162829844965,258.71390420707337
2023-08-16 17:00:00+00:00,53.028805,300.0,22.781499999999994,1008.7,65738.5927681958,2.4306084906097607,3.743883652219472,2.8139834424873196,7.25787811786061,6.120727764350229,47.952352922856015,-81.70743355485679,40704.90056375975,-4707.6627467077315,257.7034038356929
2023-08-16 18:00:00+00:00,48.772785,290.0,24.131500000000017,1008.1,65710.84792168881,2.4288030868704067,4.137151889035894,2.8185429412766343,7.271971917884439,5.946231399638666,47.96070452347315,-81.70346450584012,41670.83401888309,-1658.9278406842707,257.8197355754612
2023-08-16 19:00:00+00:00,48.92319,280.0,24.981498999999985,1008.0,65485.89212491115,2.4267810751792496,3.8822871219311583,2.832393543083981,7.269259352631083,5.9075495253412855,47.96905538609874,-81.69252581237905,44343.87436669891,1393.5212189513943,265.68977377992815
2023-08-17 11:00:00+00:00,60.66179,200.0,17.781499999999994,998.4,64789.1885371583,2.447498134699217,3.0157957226689813,2.7815099206545337,7.263317636370155,5.604412218140758,48.159874480175965,-81.75757236430053,28304.033040283968,70973.93136621028,316.5399640205334
2023-08-17 12:00:00+00:00,68.39137,210.0,17.981498999999985,997.4,65490.624398277396,2.4511272862921665,2.8209315865779065,2.7658615485013898,7.276331872216722,6.280089587843745,48.16726314791181,-81.75698806507795,28442.56595812457,73669.5899663525,287.56604123691875
2023-08-17 13:00:00+00:00,74.186356,210.0,18.631500000000017,997.2,65856.43884445658,2.4490047464197118,2.6844987307506085,2.6844987307506085,7.2750802984298995,6.1715577459435895,48.17955289177244,-81.76893339671392,25521.315085700993,78148.80948413143,268.55675598903724
2023-08-17 14:00:00+00:00,75.13108,200.0,19.431500000000028,997.4,65725.67168060939,2.447135441402558,2.89801698251651,2.7706507216593246,7.276373896701218,6.358038005115804,48.20071612039004,-81.80117948462812,17646.543958744187,85860.32564604639,276.5493301466517
2023-08-17 15:00:00+00:00,73.518394,200.0,19.931500000000028,996.8,66099.9706087347,2.4426820554990134,3.0412574600798488,2.787950380876082,7.274306078812865,6.28291345160267,48.20000880483317,-81.80193044264732,17463.638020736245,85602.1185296002,262.38258012767756
2023-08-18 18:00:00+00:00,68.24389,350.0,16.681500000000028,1009.2,62087.43619574089,2.43819234017478,2.4810629588852837,2.4810629588852837,7.264903469373835,5.693661138192619,47.82716239375974,-81.8465148514317,6637.764983394389,-50418.65096940704,393.9438387120867
2023-08-18 19:00:00+00:00,78.53264,350.0,17.981498999999985,1009.2,62149.179818082484,2.4380465196471706,2.501212989950937,2.501212989950937,7.257613850881632,5.455275467401848,47.80026470414792,-81.84652146755101,6639.570353778826,-60230.545085900136,387.94429789192776
